,gender,detailed_class_of_worker,class_of_worker_employed_unemployed,major_industry,detailed_industry,major_occupation,detailed_occupation,manufacturing
72768,1,00,00,00,00,00,00,00
72769, ,  ,  ,  ,  ,  ,  ,  
72770, ,  ,  ,  ,  ,  ,  ,  
72771, ,  ,  ,  ,  ,  ,  ,  
72772, ,  ,  ,  ,  ,  ,  ,  
72773, ,  ,  ,  ,  ,  ,  ,  
72774, ,  ,  ,  ,  ,  ,  ,  
72775, ,  ,  ,  ,  ,  ,  ,  
72776, ,  ,  ,  ,  ,  ,  ,  
72777, ,  ,  ,  ,  ,  ,  ,  
72778, ,  ,  ,  ,  ,  ,  ,  
72779, ,  ,  ,  ,  ,  ,  ,  
72780, ,  ,  ,  ,  ,  ,  ,  
72781, ,  ,  ,  ,  ,  ,  ,  
72782, ,  ,  ,  ,  ,  ,  ,  
72783, ,  ,  ,  ,  ,  ,  ,  
72784, ,  ,  ,  ,  ,  ,  ,  
72785, ,  ,  ,  ,  ,  ,  ,  
72786, ,  ,  ,  ,  ,  ,  ,  
72787, ,  ,  ,  ,  ,  ,  ,  
72788, ,  ,  ,  ,  ,  ,  ,  
72789, ,  ,  ,  ,  ,  ,  ,  
72790, ,  ,  ,  ,  ,  ,  ,  
72791, ,  ,  ,  ,  ,  ,  ,  
72792, ,  ,  ,  ,  ,  ,  ,  
72793, ,  ,  ,  ,  ,  ,  ,  
72794, ,  ,  ,  ,  ,  ,  ,  
72795,1,00,00,00,00,00,00,00
72796,2,00,00,00,00,00,00,00
72797,1,00,00,00,00,00,00,00
72798,1,10,01,06,26,06,22,00
72799,2,00,00,00,00,00,00,00
72800,1,12,03,12,37,09,34,00
72801,2,00,00,00,00,00,00,00
72802,2,09,01,09,31,03,11,00
72803,2,00,00,00,00,00,00,00
72804,2,00,00,00,00,00,00,00
72805,2,00,00,00,00,00,00,00
72806,2,00,00,00,00,00,00,00
72807,1,00,00,00,00,00,00,00
72808,1,00,00,00,00,00,00,00
72809,2,00,00,00,00,00,00,00
72810,2,00,00,00,00,00,00,00
72811, ,  ,  ,  ,  ,  ,  ,  
72812,2,09,01,14,39,01,02,00
72813, ,  ,  ,  ,  ,  ,  ,  
72814, ,  ,  ,  ,  ,  ,  ,  
72815,2,10,01,09,31,06,27,00
72816, ,  ,  ,  ,  ,  ,  ,  
72817, ,  ,  ,  ,  ,  ,  ,  
72818,2,00,00,00,00,00,00,00
72819,2,00,00,00,00,00,00,00
72820,2,09,01,09,31,04,12,00
72821,1,12,03,18,43,01,06,00
72822,2,00,00,00,00,00,00,00
72823,2,05,02,17,42,01,04,00
72824,1,00,00,00,00,00,00,00
72825,1,05,02,20,48,02,07,00
72826, ,  ,  ,  ,  ,  ,  ,  
72827,2,00,00,00,00,00,00,00
72828,1,11,01,17,42,09,34,00
72829,2,00,00,00,00,00,00,00
72830,2,00,00,00,00,00,00,00
72831,2,00,00,00,00,00,00,00
72832,2,00,00,00,00,00,00,00
72833,1,09,01,10,33,01,05,00
72834,2,09,01,17,42,01,04,00
72835,1,06,01,04,20,01,05,17
72836,2,09,01,17,42,01,04,00
72837,1,12,03,12,37,01,06,00
72838,1,05,02,15,40,01,05,00
72839,2,00,00,00,00,00,00,00
72840,1,00,00,00,00,00,00,00
72841,1,00,00,00,00,00,00,00
72842,2,09,01,09,31,04,12,00
72843,2,00,00,00,00,00,00,00
72844,1,05,02,03,12,01,01,09
72845,2,00,00,00,00,00,00,00
72846,2,09,01,11,35,03,11,00
72847,1,00,00,00,00,00,00,00
72848,1,00,00,00,00,00,00,00
72849,1,05,02,03,12,03,11,09
72850,2,09,01,18,43,03,11,00
72851,1,09,01,09,31,03,11,00
72852,1,05,02,13,38,01,05,00
72853,1,09,01,07,27,01,05,00
72854,2,05,02,20,47,03,11,00
72855,1,10,05,08,29,06,27,00
72856,1,07,01,03,12,07,29,09
72857,2,00,00,00,00,00,00,00
72858,1,07,01,02,03,05,15,00
72859,2,04,01,00,32,08,31,00
72860,1,00,00,00,00,00,00,00
72861,1,09,01,09,31,04,12,00
72862,1,05,02,03,12,07,29,09
72863,2,10,01,09,31,05,21,00
72864,2,04,05,00,32,08,31,00
72865,2,09,01,17,42,03,10,00
72866,2,11,01,09,31,09,34,00
72867,1,05,02,17,42,09,34,00
72868,2,11,01,15,40,09,34,00
72869,1,05,02,03,12,05,14,09
72870,2,00,00,00,00,00,00,00
72871,1,00,00,00,00,00,00,00
72872,2,00,00,00,00,00,00,00
72873,1,05,02,15,40,09,34,00
72874,2,00,00,00,00,00,00,00
72875,1,11,01,18,43,09,34,00
72876,2,05,02,20,46,03,11,00
72877,1,09,01,09,31,04,12,00
72878,2,09,01,09,31,04,12,00
72879,1,00,00,00,00,00,00,00
72880,1,05,02,20,46,05,21,00
72881,2,05,02,20,46,01,05,00
72882,2,00,00,00,00,00,00,00
72883,1,06,01,02,03,02,07,00
72884,2,00,00,00,00,00,00,00
72885,1,05,02,20,48,09,32,00
72886,2,05,02,07,28,03,11,00
72887,2,05,02,15,40,03,11,00
72888,2,00,00,00,00,00,00,00
72889,1,10,01,09,31,06,27,00
72890,2,00,00,00,00,00,00,00
72891,2,00,00,00,00,00,00,00
72892,1,05,02,03,12,05,17,09
72893,2,00,00,00,00,00,00,00
72894,2,05,02,03,12,06,25,09
72895,1,07,01,03,09,06,25,06
72896,2,10,01,09,31,06,27,00
72897,1,05,02,03,12,05,20,09
72898,2,00,00,00,00,00,00,00
72899,1,00,00,00,00,00,00,00
72900,1,00,00,00,00,00,00,00
72901,1,05,02,20,48,09,32,00
72902,2,05,02,03,12,03,10,09
72903,1,09,01,10,34,03,11,00
72904,2,05,02,15,40,03,10,00
72905,1,10,01,09,31,05,18,00
72906,2,09,01,09,31,02,07,00
72907,1,09,01,10,34,03,11,00
72908,2,05,02,15,40,01,02,00
72909,2,04,01,00,32,08,31,00
72910,2,00,00,00,00,00,00,00
72911,2,04,01,00,32,08,31,00
72912,1,12,03,09,31,02,08,00
72913,2,11,01,09,30,09,33,00
72914,1,00,00,00,00,00,00,00
72915,2,04,01,00,32,08,31,00
72916,2,05,02,15,40,09,34,00
72917,1,05,02,06,26,06,27,00
72918,2,04,01,00,32,08,31,00
72919,2,09,01,09,31,03,11,00
72920,2,00,00,00,00,00,00,00
72921,1,05,02,03,12,06,25,09
72922,2,05,02,15,40,09,34,00
72923,1,14,00,00,00,12,00,00
72924,1,00,00,00,00,00,00,00
72925,1,00,00,00,00,00,00,00
72926,2,11,01,09,30,09,33,00
72927,2,00,00,00,00,00,00,00
72928,2,00,00,00,00,00,00,00
72929,2,00,00,00,00,00,00,00
72930,2,00,00,00,00,00,00,00
72931,2,00,00,00,00,00,00,00
72932,1,00,00,00,00,00,00,00
72933,2,00,00,00,00,00,00,00
72934,2,04,01,00,32,08,31,00
72935,2,00,00,00,00,00,00,00
72936,2,00,00,00,00,00,00,00
72937,2,00,00,00,00,00,00,00
72938,2,00,00,00,00,00,00,00
72939,2,00,00,00,00,00,00,00
72940,2,00,00,00,00,00,00,00
72941,2,00,00,00,00,00,00,00
72942,1,00,00,00,00,00,00,00
72943,2,00,00,00,00,00,00,00
72944,2,04,01,00,32,08,31,00
72945,2,09,01,10,33,03,11,00
72946,2,05,02,20,48,03,11,00
72947,1,09,01,09,31,04,12,00
72948,2,09,01,07,28,03,11,00
72949, ,  ,  ,  ,  ,  ,  ,  
72950,1,07,01,04,15,06,22,12
72951,2,00,00,00,00,00,00,00
72952,1,05,02,03,12,07,29,09
72953,2,00,00,00,00,00,00,00
72954,1,09,01,06,26,03,11,00
72955,2,00,00,00,00,00,00,00
72956,1,10,01,09,31,06,27,00
72957,1,00,00,00,00,00,00,00
72958,2,00,00,00,00,00,00,00
72959,1,00,00,00,00,00,00,00
72960, ,  ,  ,  ,  ,  ,  ,  
72961,2,05,02,17,42,01,04,00
72962,2,05,02,17,42,01,04,00
72963,2,05,02,17,42,01,04,00
72964, ,  ,  ,  ,  ,  ,  ,  
72965,2,00,00,00,00,00,00,00
72966,2,00,00,00,00,00,00,00
72967,1,09,01,12,37,02,07,00
72968,2,09,01,17,42,03,10,00
72969, ,  ,  ,  ,  ,  ,  ,  
72970, ,  ,  ,  ,  ,  ,  ,  
72971, ,  ,  ,  ,  ,  ,  ,  
72972,1,11,01,06,26,09,33,00
72973,2,00,00,00,00,00,00,00
72974,2,07,01,04,16,06,26,13
72975,1,00,00,00,00,00,00,00
72976,1,14,00,00,00,12,00,00
72977,1,00,00,00,00,00,00,00
72978,2,00,00,00,00,00,00,00
72979,1,00,00,00,00,00,00,00
72980,1,00,00,00,00,00,00,00
72981, ,  ,  ,  ,  ,  ,  ,  
72982,2,09,01,09,31,04,12,00
72983,2,00,00,00,00,00,00,00
72984,1,07,01,03,12,05,16,09
72985,1,09,01,09,31,01,02,00
72986,2,09,01,17,42,01,04,00
72987, ,  ,  ,  ,  ,  ,  ,  
72988,2,09,01,09,31,04,12,00
72989,1,00,00,00,00,00,00,00
72990,2,09,01,10,34,03,10,00
72991,1,00,00,00,00,00,00,00
72992,2,00,00,00,00,00,00,00
72993,1,09,01,07,28,02,07,00
72994,2,09,01,16,41,02,07,00
72995,2,09,01,06,26,03,10,00
72996,1,10,05,08,29,06,22,00
72997,2,00,00,00,00,00,00,00
72998,1,10,01,06,26,06,22,00
72999,2,00,00,00,00,00,00,00
73000,2,00,00,00,00,00,00,00
73001,2,00,00,00,00,00,00,00
73002,2,00,00,00,00,00,00,00
73003,2,00,00,00,00,00,00,00
73004,2,00,00,00,00,00,00,00
73005, ,  ,  ,  ,  ,  ,  ,  
73006,2,09,01,14,39,03,11,00
73007,2,09,01,06,26,03,11,00
73008,1,00,00,00,00,00,00,00
73009,2,00,00,00,00,00,00,00
73010,2,05,02,20,46,03,10,00
73011,2,05,02,20,46,03,10,00
73012,2,00,00,00,00,00,00,00
73013,1,00,00,00,00,00,00,00
73014,2,05,02,20,46,03,10,00
73015, ,  ,  ,  ,  ,  ,  ,  
73016,2,00,00,00,00,00,00,00
73017,1,07,05,02,03,05,15,00
73018,1,00,00,00,00,00,00,00
73019,1,00,00,00,00,00,00,00
73020,1,07,01,04,22,06,26,19
73021,2,14,00,00,00,12,00,00
73022,1,07,01,04,21,06,26,18
73023,2,04,01,00,32,08,31,00
73024,2,00,00,00,00,00,00,00
73025,1,07,01,04,19,06,26,16
73026,2,00,00,00,00,00,00,00
73027,1,05,02,20,46,02,07,00
73028,2,00,00,00,00,00,00,00
73029,2,00,00,00,00,00,00,00
73030,1,09,01,18,43,01,05,00
73031,2,00,00,00,00,00,00,00
73032,1,09,01,09,31,03,11,00
73033,2,00,00,00,00,00,00,00
73034, ,  ,  ,  ,  ,  ,  ,  
73035,1,05,02,20,48,02,07,00
73036,2,11,01,15,40,09,34,00
73037,1,09,01,10,33,02,07,00
73038,2,00,00,00,00,00,00,00
73039,2,09,05,11,35,03,11,00
73040,1,14,00,00,00,12,00,00
73041,1,09,01,17,42,01,04,00
73042,2,00,00,00,00,00,00,00
73043,1,09,01,09,31,02,07,00
73044,2,05,02,15,40,03,10,00
73045,2,14,00,00,00,12,00,00
73046,2,09,01,09,31,04,12,00
73047,1,09,01,08,29,04,13,00
73048,2,00,00,00,00,00,00,00
73049,2,01,01,00,01,11,36,00
73050,1,01,01,00,01,11,36,00
73051,1,02,03,00,01,10,35,00
73052,2,03,04,00,01,11,37,00
73053,2,00,00,00,00,00,00,00
73054,1,07,01,03,12,06,25,09
73055,2,00,00,00,00,00,00,00
73056,1,02,03,00,01,10,35,00
73057,2,00,00,00,00,00,00,00
73058,2,00,00,00,00,00,00,00
73059,2,00,00,00,00,00,00,00
73060,1,00,00,00,00,00,00,00
73061,2,01,01,00,01,11,36,00
73062,1,05,02,17,42,01,05,00
73063,2,05,02,17,42,03,10,00
73064,1,00,00,00,00,00,00,00
73065,1,10,01,08,29,07,30,00
73066,1,10,01,16,41,07,30,00
73067,1,00,00,00,00,00,00,00
73068,2,00,00,00,00,00,00,00
73069,1,06,01,04,19,01,01,16
73070,2,00,00,00,00,00,00,00
73071,2,09,01,09,31,04,12,00
73072,2,00,00,00,00,00,00,00
73073,1,05,02,20,46,03,11,00
73074,2,11,01,12,37,09,34,00
73075,1,05,02,20,48,09,32,00
73076,1,00,00,00,00,00,00,00
73077,2,00,00,00,00,00,00,00
73078, ,  ,  ,  ,  ,  ,  ,  
73079,1,09,01,16,41,01,05,00
73080,2,05,02,17,42,01,04,00
73081,2,05,02,17,42,01,04,00
73082,1,10,01,06,26,07,30,00
73083,2,11,01,18,43,09,34,00
73084,2,00,00,00,00,00,00,00
73085,1,12,03,09,31,02,08,00
73086,2,05,02,17,42,09,34,00
73087,2,00,00,00,00,00,00,00
73088,2,00,00,00,00,00,00,00
73089,2,00,00,00,00,00,00,00
73090,1,09,01,08,29,03,11,00
73091,2,00,00,00,00,00,00,00
73092,1,09,01,09,31,02,07,00
73093,2,00,00,00,00,00,00,00
73094,2,00,00,00,00,00,00,00
73095,1,05,02,03,12,05,17,09
73096,2,00,00,00,00,00,00,00
73097,1,00,00,00,00,00,00,00
73098,2,05,02,17,42,01,04,00
73099,2,09,01,12,37,03,11,00
73100,1,10,01,07,27,05,21,00
73101,2,09,01,10,33,03,11,00
73102,1,05,02,20,48,09,32,00
73103,2,00,00,00,00,00,00,00
73104,2,00,00,00,00,00,00,00
73105,2,00,00,00,00,00,00,00
73106,2,00,00,00,00,00,00,00
73107,1,00,00,00,00,00,00,00
73108,1,07,01,03,12,05,17,09
73109,2,00,00,00,00,00,00,00
73110,2,00,00,00,00,00,00,00
73111,1,07,01,02,03,05,20,00
73112,2,00,00,00,00,00,00,00
73113,1,07,01,03,12,06,25,09
73114,2,09,01,08,29,03,10,00
73115,1,09,01,13,38,02,07,00
73116,2,00,00,00,00,00,00,00
73117,1,07,01,02,03,05,14,00
73118,2,11,01,12,37,09,34,00
73119,1,07,01,03,12,06,25,09
73120,2,00,00,00,00,00,00,00
73121,1,05,02,20,46,01,01,00
73122,2,00,00,00,00,00,00,00
73123,1,05,06,20,47,01,05,00
73124,1,06,01,02,03,02,07,00
73125,2,00,00,00,00,00,00,00
73126,1,12,03,11,36,02,09,00
73127,2,00,00,00,00,00,00,00
73128,1,09,01,09,31,04,12,00
73129,2,00,00,00,00,00,00,00
73130,1,05,02,03,12,06,25,09
73131,2,00,00,00,00,00,00,00
73132, ,  ,  ,  ,  ,  ,  ,  
73133,1,07,05,03,12,05,14,09
73134,2,00,00,00,00,00,00,00
73135,2,00,00,00,00,00,00,00
73136,1,07,01,02,03,06,27,00
73137,1,07,05,02,03,07,28,00
73138,1,00,00,00,00,00,00,00
73139,2,05,02,17,42,03,11,00
73140,2,00,00,00,00,00,00,00
73141,2,00,00,00,00,00,00,00
73142,1,07,01,03,12,05,14,09
73143,2,00,00,00,00,00,00,00
73144,1,07,01,02,03,06,27,00
73145,2,00,00,00,00,00,00,00
73146,1,00,00,00,00,00,00,00
73147,2,00,00,00,00,00,00,00
73148,1,00,00,00,00,00,00,00
73149,1,10,01,15,40,05,19,00
73150,2,00,00,00,00,00,00,00
73151,1,12,03,19,44,06,27,00
73152,1,00,00,00,00,00,00,00
73153,2,00,00,00,00,00,00,00
73154,1,01,05,00,01,11,36,00
73155, ,  ,  ,  ,  ,  ,  ,  
73156, ,  ,  ,  ,  ,  ,  ,  
73157,2,02,03,00,01,10,35,00
73158,1,01,01,00,01,11,36,00
73159, ,  ,  ,  ,  ,  ,  ,  
73160,1,00,00,00,00,00,00,00
73161,2,07,01,04,17,07,29,14
73162,1,00,00,00,00,00,00,00
73163, ,  ,  ,  ,  ,  ,  ,  
73164,2,07,01,04,18,06,26,15
73165,1,14,00,00,00,12,00,00
73166, ,  ,  ,  ,  ,  ,  ,  
73167, ,  ,  ,  ,  ,  ,  ,  
73168,1,07,01,04,17,06,26,14
73169,2,00,00,00,00,00,00,00
73170,1,09,01,10,33,02,07,00
73171,2,00,00,00,00,00,00,00
73172, ,  ,  ,  ,  ,  ,  ,  
73173,1,05,02,20,45,03,11,00
73174,2,06,01,04,21,03,11,18
73175,1,00,00,00,00,00,00,00
73176,2,00,00,00,00,00,00,00
73177,1,09,01,10,34,02,07,00
73178,2,05,02,20,48,03,10,00
73179, ,  ,  ,  ,  ,  ,  ,  
73180,1,07,01,04,21,05,16,18
73181,2,10,01,09,31,05,21,00
73182,1,06,01,04,20,01,05,17
73183,2,05,02,17,42,01,04,00
73184,1,07,01,04,20,05,21,17
73185,1,00,00,00,00,00,00,00
73186,1,05,02,20,46,01,05,00
73187,2,00,00,00,00,00,00,00
73188,2,07,01,04,17,06,26,14
73189,1,09,01,07,28,02,07,00
73190,2,06,01,04,17,03,11,14
73191,1,14,00,00,00,12,00,00
73192,2,00,00,00,00,00,00,00
73193,1,06,01,04,17,02,07,14
73194,1,00,00,00,00,00,00,00
73195,1,06,01,04,22,04,13,19
73196,2,00,00,00,00,00,00,00
73197,1,00,00,00,00,00,00,00
73198,1,07,01,03,06,05,16,03
73199,2,05,02,20,46,03,10,00
73200,2,00,00,00,00,00,00,00
73201,2,00,00,00,00,00,00,00
73202,2,00,00,00,00,00,00,00
73203,1,09,01,07,27,02,07,00
73204,2,00,00,00,00,00,00,00
73205,1,00,00,00,00,00,00,00
73206,1,06,01,03,08,02,07,05
73207,2,00,00,00,00,00,00,00
73208,1,06,01,03,04,02,07,01
73209,2,00,00,00,00,00,00,00
73210,1,05,02,17,42,01,04,00
73211,1,00,00,00,00,00,00,00
73212,2,00,00,00,00,00,00,00
73213,2,00,00,00,00,00,00,00
73214,1,06,01,04,21,01,05,18
73215,2,00,00,00,00,00,00,00
73216,1,06,01,04,21,01,05,18
73217,2,00,00,00,00,00,00,00
73218, ,  ,  ,  ,  ,  ,  ,  
73219,1,06,01,04,21,01,01,18
73220,2,00,00,00,00,00,00,00
73221,1,00,00,00,00,00,00,00
73222,2,00,00,00,00,00,00,00
73223,1,06,01,04,21,01,05,18
73224,2,09,01,14,39,03,11,00
73225,2,10,01,12,37,06,27,00
73226,2,00,00,00,00,00,00,00
73227,1,06,01,04,21,01,05,18
73228,2,06,01,04,21,01,02,18
73229,1,09,01,12,37,03,11,00
73230,2,05,02,17,42,09,34,00
73231,2,00,00,00,00,00,00,00
73232,1,00,00,00,00,00,00,00
73233,1,09,01,09,31,04,12,00
73234,1,00,00,00,00,00,00,00
73235,1,10,01,09,31,07,30,00
73236,1,00,00,00,00,00,00,00
73237,1,00,00,00,00,00,00,00
73238,1,00,00,00,00,00,00,00
73239,1,00,00,00,00,00,00,00
73240,1,00,00,00,00,00,00,00
73241,1,00,00,00,00,00,00,00
73242,2,05,02,17,42,01,04,00
73243,2,05,02,17,42,01,04,00
73244,2,05,02,17,42,01,04,00
73245, ,  ,  ,  ,  ,  ,  ,  
73246,1,09,01,09,31,02,07,00
73247,2,00,00,00,00,00,00,00
73248,1,00,00,00,00,00,00,00
73249,2,09,05,07,27,03,11,00
73250,1,11,01,10,34,09,34,00
73251,2,11,01,15,40,09,34,00
73252,1,10,01,09,31,07,30,00
73253,2,04,01,00,32,08,31,00
73254,2,09,01,10,34,03,11,00
73255,1,06,01,04,21,01,05,18
73256,2,11,01,09,30,09,33,00
73257,1,05,02,15,40,09,34,00
73258,2,05,02,17,42,01,04,00
73259,2,05,02,17,42,09,33,00
73260,1,11,01,15,40,09,34,00
73261,2,09,01,15,40,01,02,00
73262,2,06,01,03,09,03,11,06
73263,1,11,01,12,37,09,34,00
73264,2,05,02,17,42,01,05,00
73265,1,05,02,17,42,07,30,00
73266,2,10,01,12,37,06,27,00
73267,1,00,00,00,00,00,00,00
73268,2,14,00,00,00,12,00,00
73269,1,00,00,00,00,00,00,00
73270,2,04,01,00,32,08,31,00
73271,1,00,00,00,00,00,00,00
73272,2,07,01,03,10,06,25,07
73273, ,  ,  ,  ,  ,  ,  ,  
73274, ,  ,  ,  ,  ,  ,  ,  
73275,2,09,01,11,35,02,07,00
73276,1,10,01,09,30,07,30,00
73277,1,12,03,09,31,02,08,00
73278,2,09,01,17,42,03,11,00
73279,1,09,01,10,33,03,11,00
73280,2,05,02,17,42,03,10,00
73281,1,07,01,04,16,05,19,13
73282,2,07,01,04,16,06,26,13
73283,1,10,01,09,31,07,30,00
73284,1,09,01,10,34,04,13,00
73285,2,00,00,00,00,00,00,00
73286,2,00,00,00,00,00,00,00
73287,2,09,01,09,31,03,11,00
73288,1,00,00,00,00,00,00,00
73289,2,00,00,00,00,00,00,00
73290,1,12,03,18,43,01,06,00
73291,2,00,00,00,00,00,00,00
73292,2,00,00,00,00,00,00,00
73293,2,00,00,00,00,00,00,00
73294,1,12,03,18,43,01,06,00
73295,2,00,00,00,00,00,00,00
73296, ,  ,  ,  ,  ,  ,  ,  
73297,2,09,01,08,29,01,05,00
73298,2,05,02,17,42,03,10,00
73299,2,00,00,00,00,00,00,00
73300,1,07,01,02,03,07,28,00
73301,2,09,01,14,39,01,02,00
73302,2,09,01,15,40,03,10,00
73303,1,00,00,00,00,00,00,00
73304,1,11,01,15,40,09,34,00
73305,2,00,00,00,00,00,00,00
73306,1,00,00,00,00,00,00,00
73307,1,09,01,09,31,04,12,00
73308,2,00,00,00,00,00,00,00
73309,1,09,01,10,33,02,07,00
73310,2,09,01,10,34,03,10,00
73311,2,09,01,10,34,03,11,00
73312,1,00,00,00,00,00,00,00
73313,1,12,03,18,43,01,06,00
73314,2,00,00,00,00,00,00,00
73315,1,07,01,02,03,05,15,00
73316,2,06,01,04,16,03,10,13
73317,2,00,00,00,00,00,00,00
73318,2,04,01,00,32,09,34,00
73319,2,00,00,00,00,00,00,00
73320,1,12,03,07,28,02,09,00
73321,1,09,01,09,31,02,07,00
73322,2,09,01,09,31,03,11,00
73323,1,05,02,07,28,06,27,00
73324,2,04,01,00,32,08,31,00
73325,1,00,00,00,00,00,00,00
73326,2,11,01,15,40,09,34,00
73327, ,  ,  ,  ,  ,  ,  ,  
73328,2,05,02,17,42,09,34,00
73329,2,00,00,00,00,00,00,00
73330,2,00,00,00,00,00,00,00
73331,2,04,01,00,32,08,31,00
73332,2,05,02,17,42,01,04,00
73333,2,05,02,17,42,01,04,00
73334,2,09,01,15,40,01,02,00
73335,1,05,02,17,42,01,04,00
73336,2,09,01,15,40,01,02,00
73337,1,09,01,10,34,04,13,00
73338,2,07,01,04,16,06,26,13
73339,2,00,00,00,00,00,00,00
73340,1,09,01,09,31,01,02,00
73341,2,05,02,17,42,03,11,00
73342,1,00,00,00,00,00,00,00
73343,2,00,00,00,00,00,00,00
73344,1,00,00,00,00,00,00,00
73345,2,09,01,15,40,01,05,00
73346,1,05,02,17,42,01,04,00
73347,1,09,01,13,38,02,07,00
73348,2,05,02,15,40,01,02,00
73349,2,00,00,00,00,00,00,00
73350, ,  ,  ,  ,  ,  ,  ,  
73351, ,  ,  ,  ,  ,  ,  ,  
73352,1,09,01,17,42,01,05,00
73353, ,  ,  ,  ,  ,  ,  ,  
73354, ,  ,  ,  ,  ,  ,  ,  
73355,2,09,01,09,31,02,07,00
73356,1,06,01,04,17,01,01,14
73357,2,09,01,10,33,03,11,00
73358,1,10,01,11,36,05,21,00
73359,2,07,01,04,16,06,26,13
73360,1,10,01,06,26,06,22,00
73361,1,10,01,09,31,07,30,00
73362,1,10,01,09,30,06,27,00
73363,1,10,01,11,36,05,18,00
73364, ,  ,  ,  ,  ,  ,  ,  
73365, ,  ,  ,  ,  ,  ,  ,  
73366, ,  ,  ,  ,  ,  ,  ,  
73367, ,  ,  ,  ,  ,  ,  ,  
73368, ,  ,  ,  ,  ,  ,  ,  
73369, ,  ,  ,  ,  ,  ,  ,  
73370,1,09,01,18,43,02,07,00
73371,2,12,03,09,31,02,08,00
73372,2,00,00,00,00,00,00,00
73373,1,00,00,00,00,00,00,00
73374,1,10,01,09,31,07,30,00
73375,2,00,00,00,00,00,00,00
73376,2,00,00,00,00,00,00,00
73377,2,11,01,15,40,09,34,00
73378,2,00,00,00,00,00,00,00
73379,2,00,00,00,00,00,00,00
73380, ,  ,  ,  ,  ,  ,  ,  
73381, ,  ,  ,  ,  ,  ,  ,  
73382, ,  ,  ,  ,  ,  ,  ,  
73383,1,05,02,20,47,09,32,00
73384,2,00,00,00,00,00,00,00
73385, ,  ,  ,  ,  ,  ,  ,  
73386, ,  ,  ,  ,  ,  ,  ,  
73387,1,09,01,09,31,04,12,00
73388,2,00,00,00,00,00,00,00
73389, ,  ,  ,  ,  ,  ,  ,  
73390,2,00,00,00,00,00,00,00
73391,1,00,00,00,00,00,00,00
73392,1,00,00,00,00,00,00,00
73393,1,00,00,00,00,00,00,00
73394,2,09,01,09,31,04,12,00
73395,1,00,00,00,00,00,00,00
73396,1,06,01,03,10,03,11,07
73397,2,09,01,17,42,01,04,00
73398,1,12,03,18,43,01,06,00
73399,1,05,02,17,42,03,11,00
73400,1,05,02,09,31,04,12,00
73401,2,09,01,09,31,02,07,00
73402,2,00,00,00,00,00,00,00
73403,2,00,00,00,00,00,00,00
73404,2,09,01,10,34,03,10,00
73405,1,07,01,04,17,06,26,14
73406,2,00,00,00,00,00,00,00
73407,1,00,00,00,00,00,00,00
73408,1,06,01,03,08,03,11,05
73409,2,12,03,14,39,09,34,00
73410,1,12,03,09,31,02,08,00
73411,2,00,00,00,00,00,00,00
73412,1,07,01,03,09,05,17,06
73413,2,00,00,00,00,00,00,00
73414,1,09,01,09,31,04,12,00
73415,2,00,00,00,00,00,00,00
73416,1,10,01,06,26,05,18,00
73417,2,10,01,16,41,06,27,00
73418,2,05,06,20,48,03,11,00
73419,1,09,01,07,27,01,05,00
73420,2,06,01,03,10,01,05,07
73421,2,00,00,00,00,00,00,00
73422,2,08,01,04,16,09,34,13
73423,2,11,01,16,41,09,34,00
73424,2,09,01,14,39,01,02,00
73425,1,00,00,00,00,00,00,00
73426,2,00,00,00,00,00,00,00
73427,2,00,00,00,00,00,00,00
73428,2,00,00,00,00,00,00,00
73429,2,11,01,14,39,09,33,00
73430,1,08,01,04,16,09,34,13
73431,2,07,01,03,10,06,25,07
73432,1,07,01,04,15,07,29,12
73433,1,07,01,03,10,07,29,07
73434,2,06,01,03,10,03,11,07
73435,2,05,02,17,42,03,11,00
73436,2,00,00,00,00,00,00,00
73437,2,00,00,00,00,00,00,00
73438,1,07,01,04,16,07,29,13
73439,2,00,00,00,00,00,00,00
73440,2,00,00,00,00,00,00,00
73441,2,00,00,00,00,00,00,00
73442,1,00,00,00,00,00,00,00
73443,1,09,01,15,40,01,02,00
73444,2,09,01,15,40,01,02,00
73445, ,  ,  ,  ,  ,  ,  ,  
73446,1,00,00,00,00,00,00,00
73447,2,11,01,17,42,09,34,00
73448,1,00,00,00,00,00,00,00
73449,2,00,00,00,00,00,00,00
73450,2,00,00,00,00,00,00,00
73451,1,10,01,09,31,06,22,00
73452,1,10,01,09,31,06,22,00
73453,2,10,01,12,37,06,27,00
73454,2,09,01,09,31,04,12,00
73455,1,00,00,00,00,00,00,00
73456,1,00,00,00,00,00,00,00
73457,1,07,01,04,16,07,29,13
73458,2,09,01,15,40,01,02,00
73459,1,07,01,04,16,06,26,13
73460,2,07,01,03,10,06,25,07
73461,1,00,00,00,00,00,00,00
73462,2,00,00,00,00,00,00,00
73463,1,05,02,17,42,05,19,00
73464,2,07,01,03,10,06,25,07
73465,2,05,02,17,42,01,04,00
73466,1,07,01,04,17,06,26,14
73467,2,00,00,00,00,00,00,00
73468,2,09,01,10,33,03,11,00
73469,1,07,01,04,17,06,26,14
73470,2,07,01,04,18,06,26,15
73471,1,00,00,00,00,00,00,00
73472,1,07,01,04,16,05,19,13
73473,2,09,01,09,31,03,11,00
73474,2,00,00,00,00,00,00,00
73475,2,07,01,04,15,06,26,12
73476,1,07,01,04,15,06,22,12
